0.40609,0.19896,1.1409
0.4057,0.19894,1.1401
0.40531,0.19892,1.1394
0.40493,0.1989,1.1386
0.40454,0.19888,1.1378
0.40415,0.19886,1.137
0.40376,0.19884,1.1363
0.40338,0.19882,1.1355
0.40299,0.1988,1.1347
0.4026,0.19878,1.134
0.40221,0.19876,1.1332
0.40183,0.19874,1.1324
0.40144,0.19872,1.1316
0.40105,0.1987,1.1309
0.40067,0.19868,1.1301
0.40028,0.19866,1.1293
0.39989,0.19864,1.1285
0.39951,0.19861,1.1278
0.39912,0.19859,1.127
0.39873,0.19857,1.1262
0.39834,0.19855,1.1255
0.39796,0.19853,1.1247
0.39757,0.19851,1.1239
0.39718,0.19849,1.1231
0.3968,0.19847,1.1224
0.39641,0.19845,1.1216
0.39602,0.19843,1.1208
0.39563,0.19841,1.1201
0.39525,0.19839,1.1193
0.39486,0.19837,1.1185
0.39447,0.19835,1.1177
0.39409,0.19833,1.117
0.3937,0.19831,1.1162
0.39331,0.19829,1.1154
0.39293,0.19827,1.1147
0.39254,0.19825,1.1139
0.39215,0.19823,1.1131
0.39177,0.19821,1.1123
0.39138,0.19819,1.1116
0.39099,0.19817,1.1108
0.3906,0.19815,1.11
0.39022,0.19812,1.1093
0.38983,0.1981,1.1085
0.38944,0.19808,1.1077
0.38906,0.19806,1.107
0.38867,0.19804,1.1062
0.38828,0.19802,1.1054
0.3879,0.198,1.1046
0.38751,0.19798,1.1039
0.38712,0.19796,1.1031
0.38674,0.19794,1.1023
0.38635,0.19792,1.1016
0.38596,0.1979,1.1008
0.38558,0.19788,1.1
0.38519,0.19786,1.0993
0.3848,0.19784,1.0985
0.38442,0.19782,1.0977
0.38403,0.1978,1.097
0.38364,0.19778,1.0962
0.38326,0.19775,1.0954
0.38287,0.19773,1.0947
0.38248,0.19771,1.0939
0.3821,0.19769,1.0931
0.38171,0.19767,1.0924
0.38132,0.19765,1.0916
0.38094,0.19763,1.0908
0.38055,0.19761,1.0901
0.38016,0.19759,1.0893
0.37978,0.19757,1.0885
0.37939,0.19755,1.0878
0.379,0.19753,1.087
0.37862,0.19751,1.0862
0.37823,0.19749,1.0855
0.37784,0.19747,1.0847
0.37746,0.19745,1.0839
0.37707,0.19742,1.0832
0.37668,0.1974,1.0824
0.3763,0.19738,1.0816
0.37591,0.19736,1.0809
0.37553,0.19734,1.0801
0.37514,0.19732,1.0793
0.37475,0.1973,1.0786
0.37437,0.19728,1.0778
0.37398,0.19726,1.077
0.37359,0.19724,1.0763
0.37321,0.19722,1.0755
0.37282,0.1972,1.0748
0.37243,0.19718,1.074
0.37205,0.19715,1.0732
0.37166,0.19713,1.0725
0.37128,0.19711,1.0717
0.37089,0.19709,1.0709
0.3705,0.19707,1.0702
0.37012,0.19705,1.0694
0.36973,0.19703,1.0686
0.36934,0.19701,1.0679
0.36896,0.19699,1.0671
0.36857,0.19697,1.0664
0.36819,0.19695,1.0656
0.3678,0.19693,1.0648
0.36741,0.1969,1.0641
0.36703,0.19688,1.0633
0.36664,0.19686,1.0626
0.36626,0.19684,1.0618
0.36587,0.19682,1.061
0.36548,0.1968,1.0603
0.3651,0.19678,1.0595
0.36471,0.19676,1.0587
0.36433,0.19674,1.058
0.36394,0.19672,1.0572
0.36355,0.1967,1.0565
0.36317,0.19667,1.0557
0.36278,0.19665,1.0549
0.3624,0.19663,1.0542
0.36201,0.19661,1.0534
0.36162,0.19659,1.0527
0.36124,0.19657,1.0519
0.36085,0.19655,1.0512
0.36047,0.19653,1.0504
0.36008,0.19651,1.0496
0.35969,0.19649,1.0489
0.35931,0.19646,1.0481
0.35892,0.19644,1.0474
0.35854,0.19642,1.0466
0.35815,0.1964,1.0458
0.35777,0.19638,1.0451
0.35738,0.19636,1.0443
0.35699,0.19634,1.0436
0.35661,0.19632,1.0428
0.35622,0.1963,1.0421
0.35584,0.19627,1.0413
0.35545,0.19625,1.0406
0.35507,0.19623,1.0398
0.35468,0.19621,1.039
0.35429,0.19619,1.0383
0.35391,0.19617,1.0375
0.35352,0.19615,1.0368
0.35314,0.19613,1.036
0.35275,0.1961,1.0353
0.35237,0.19608,1.0345
0.35198,0.19606,1.0338
0.3516,0.19604,1.033
0.35121,0.19602,1.0322
0.35083,0.196,1.0315
0.35044,0.19598,1.0307
0.35005,0.19596,1.03
0.34967,0.19593,1.0292
0.34928,0.19591,1.0285
0.3489,0.19589,1.0277
0.34851,0.19587,1.027
0.34813,0.19585,1.0262
0.34774,0.19583,1.0255
0.34736,0.19581,1.0247
0.34697,0.19579,1.024
0.34659,0.19576,1.0232
0.3462,0.19574,1.0225
0.34582,0.19572,1.0217
0.34543,0.1957,1.021
0.34505,0.19568,1.0202
0.34466,0.19566,1.0195
0.34428,0.19564,1.0187
0.34389,0.19561,1.018
0.34351,0.19559,1.0172
0.34312,0.19557,1.0165
0.34274,0.19555,1.0157
0.34235,0.19553,1.015
0.34197,0.19551,1.0142
0.34158,0.19549,1.0135
0.3412,0.19546,1.0127
0.34081,0.19544,1.012
0.34043,0.19542,1.0112
0.34004,0.1954,1.0105
0.33966,0.19538,1.0097
0.33927,0.19536,1.009
0.33889,0.19533,1.0082
0.3385,0.19531,1.0075
0.33812,0.19529,1.0067
0.33773,0.19527,1.006
0.33735,0.19525,1.0052
0.33696,0.19523,1.0045
0.33658,0.19521,1.0037
0.33619,0.19518,1.003
0.33581,0.19516,1.0023
0.33542,0.19514,1.0015
0.33504,0.19512,1.0008
0.33465,0.1951,1
0.33427,0.19508,0.99928
0.33389,0.19505,0.99853
0.3335,0.19503,0.99779
0.33312,0.19501,0.99704
0.33273,0.19499,0.9963
0.33235,0.19497,0.99556
0.33196,0.19494,0.99481
0.33158,0.19492,0.99407
0.33119,0.1949,0.99333
0.33081,0.19488,0.99258
0.33043,0.19486,0.99184
0.33004,0.19484,0.9911
0.32966,0.19481,0.99036
0.32927,0.19479,0.98962
0.32889,0.19477,0.98888
0.3285,0.19475,0.98814
0.32812,0.19473,0.98739
0.32774,0.1947,0.98665
0.32735,0.19468,0.98591
0.32697,0.19466,0.98517
0.32658,0.19464,0.98443
0.3262,0.19462,0.9837
0.32582,0.1946,0.98296
0.32543,0.19457,0.98222
0.32505,0.19455,0.98148
0.32467,0.19453,0.98074
0.32428,0.19451,0.98
0.3239,0.19449,0.97927
0.32352,0.19446,0.97853
0.32313,0.19444,0.97779
0.32275,0.19442,0.97705
0.32237,0.1944,0.97632
0.32198,0.19438,0.97558
0.3216,0.19435,0.97485
0.32122,0.19433,0.97411
0.32084,0.19431,0.97337
0.32045,0.19429,0.97264
0.32007,0.19427,0.9719
0.31969,0.19424,0.97117
0.31931,0.19422,0.97044
0.31892,0.1942,0.9697
0.31854,0.19418,0.96897
0.31816,0.19416,0.96823
0.31778,0.19414,0.9675
0.3174,0.19411,0.96677
0.31701,0.19409,0.96604
0.31663,0.19407,0.9653
0.31625,0.19405,0.96457
0.31587,0.19403,0.96384
0.31549,0.194,0.96311
0.31511,0.19398,0.96238
0.31473,0.19396,0.96165
0.31435,0.19394,0.96092
0.31396,0.19392,0.96019
0.31358,0.19389,0.95946
0.3132,0.19387,0.95873
0.31282,0.19385,0.958
0.31244,0.19383,0.95727
0.31206,0.19381,0.95654
0.31168,0.19379,0.95582
0.3113,0.19376,0.95509
0.31092,0.19374,0.95436
0.31054,0.19372,0.95363
0.31016,0.1937,0.95291
0.30978,0.19368,0.95218
0.30941,0.19365,0.95146
0.30903,0.19363,0.95073
0.30865,0.19361,0.95001
0.30827,0.19359,0.94928
0.30789,0.19357,0.94856
0.30751,0.19355,0.94783
0.30713,0.19352,0.94711
0.30676,0.1935,0.94638
0.30638,0.19348,0.94566
0.306,0.19346,0.94494
0.30562,0.19344,0.94422
0.30524,0.19342,0.94349
0.30487,0.19339,0.94277
0.30449,0.19337,0.94205
0.30411,0.19335,0.94133
0.30374,0.19333,0.94061
0.30336,0.19331,0.93989
0.30298,0.19329,0.93917
0.30261,0.19326,0.93845
0.30223,0.19324,0.93773
0.30186,0.19322,0.93701
0.30148,0.1932,0.93629
0.3011,0.19318,0.93558
0.30073,0.19316,0.93486
0.30035,0.19314,0.93414
0.29998,0.19311,0.93343
0.2996,0.19309,0.93271
0.29923,0.19307,0.93199
0.29886,0.19305,0.93128
0.29848,0.19303,0.93056
0.29811,0.19301,0.92985
0.29773,0.19299,0.92913
0.29736,0.19296,0.92842
0.29699,0.19294,0.92771
0.29661,0.19292,0.92699
0.29624,0.1929,0.92628
0.29587,0.19288,0.92557
0.2955,0.19286,0.92485
0.29512,0.19284,0.92414
0.29475,0.19282,0.92343
0.29438,0.19279,0.92272
0.29401,0.19277,0.92201
0.29364,0.19275,0.9213
0.29327,0.19273,0.92059
0.2929,0.19271,0.91988
0.29253,0.19269,0.91917
0.29216,0.19267,0.91846
0.29179,0.19265,0.91776
0.29142,0.19263,0.91705
0.29105,0.19261,0.91634
0.29068,0.19258,0.91564
0.29031,0.19256,0.91493
0.28994,0.19254,0.91422
0.28957,0.19252,0.91352
0.2892,0.1925,0.91281
0.28883,0.19248,0.91211
0.28847,0.19246,0.9114
0.2881,0.19244,0.9107
0.28773,0.19242,0.91
0.28736,0.1924,0.9093
0.287,0.19238,0.90859
0.28663,0.19236,0.90789
0.28626,0.19234,0.90719
0.2859,0.19231,0.90649
0.28553,0.19229,0.90579
0.28517,0.19227,0.90509
0.2848,0.19225,0.90439
0.28444,0.19223,0.90369
0.28407,0.19221,0.90299
0.28371,0.19219,0.90229
0.28334,0.19217,0.90159
0.28298,0.19215,0.9009
0.28262,0.19213,0.9002
0.28225,0.19211,0.8995
0.28189,0.19209,0.89881
0.28153,0.19207,0.89811
0.28116,0.19205,0.89742
0.2808,0.19203,0.89672
0.28044,0.19201,0.89603
0.28008,0.19199,0.89534
0.27972,0.19197,0.89464
0.27936,0.19195,0.89395
0.279,0.19193,0.89326
0.27864,0.19191,0.89257
0.27828,0.19189,0.89188
0.27792,0.19187,0.89118
0.27756,0.19185,0.89049
0.2772,0.19183,0.8898
0.27684,0.19181,0.88912
0.27648,0.19179,0.88843
0.27612,0.19177,0.88774
0.27577,0.19175,0.88705
0.27541,0.19173,0.88636
0.27505,0.19171,0.88568
0.27469,0.19169,0.88499
0.27434,0.19167,0.8843
0.27398,0.19165,0.88362
0.27362,0.19163,0.88293
0.27327,0.19161,0.88225
0.27291,0.1916,0.88157
0.27256,0.19158,0.88088
0.2722,0.19156,0.8802
0.27185,0.19154,0.87952
0.2715,0.19152,0.87883
0.27114,0.1915,0.87815
0.27079,0.19148,0.87747
0.27043,0.19146,0.87679
0.27008,0.19144,0.87611
0.26973,0.19142,0.87543
0.26938,0.1914,0.87475
0.26903,0.19138,0.87407
0.26867,0.19136,0.8734
0.26832,0.19135,0.87272
0.26797,0.19133,0.87204
0.26762,0.19131,0.87136
0.26727,0.19129,0.87069
0.26692,0.19127,0.87001
0.26657,0.19125,0.86934
0.26622,0.19123,0.86866
0.26587,0.19121,0.86799
0.26552,0.19119,0.86731
0.26517,0.19118,0.86664
0.26483,0.19116,0.86597
0.26448,0.19114,0.8653
0.26413,0.19112,0.86462
0.26378,0.1911,0.86395
0.26344,0.19108,0.86328
0.26309,0.19106,0.86261
0.26274,0.19105,0.86194
0.2624,0.19103,0.86127
0.26205,0.19101,0.8606
0.26171,0.19099,0.85993
0.26136,0.19097,0.85927
0.26102,0.19095,0.8586
0.26067,0.19093,0.85793
0.26033,0.19092,0.85727
0.25998,0.1909,0.8566
0.25964,0.19088,0.85593
0.2593,0.19086,0.85527
0.25895,0.19084,0.8546
0.25861,0.19082,0.85394
0.25827,0.19081,0.85328
0.25793,0.19079,0.85261
0.25759,0.19077,0.85195
0.25725,0.19075,0.85129
0.2569,0.19073,0.85063
0.25656,0.19072,0.84997
0.25622,0.1907,0.84931
0.25588,0.19068,0.84865
0.25554,0.19066,0.84799
0.2552,0.19064,0.84733
0.25487,0.19063,0.84667
0.25453,0.19061,0.84601
0.25419,0.19059,0.84535
0.25385,0.19057,0.84469
0.25351,0.19055,0.84404
0.25317,0.19054,0.84338
0.25284,0.19052,0.84273
0.2525,0.1905,0.84207
0.25216,0.19048,0.84142
0.25183,0.19046,0.84076
0.25149,0.19045,0.84011
0.25116,0.19043,0.83946
0.25082,0.19041,0.8388
0.25049,0.19039,0.83815
0.25015,0.19038,0.8375
0.24982,0.19036,0.83685
0.24948,0.19034,0.8362
0.24915,0.19032,0.83555
0.24882,0.19031,0.8349
0.24848,0.19029,0.83425
0.24815,0.19027,0.8336
0.24782,0.19025,0.83295
0.24749,0.19024,0.8323
0.24716,0.19022,0.83165
0.24682,0.1902,0.83101
0.24649,0.19018,0.83036
0.24616,0.19017,0.82972
0.24583,0.19015,0.82907
0.2455,0.19013,0.82843
0.24517,0.19011,0.82778
0.24484,0.1901,0.82714
0.24451,0.19008,0.82649
0.24419,0.19006,0.82585
0.24386,0.19004,0.82521
0.24353,0.19003,0.82457
0.2432,0.19001,0.82393
0.24287,0.18999,0.82329
0.24255,0.18998,0.82264
0.24222,0.18996,0.822
0.24189,0.18994,0.82137
0.24157,0.18992,0.82073
0.24124,0.18991,0.82009
0.24092,0.18989,0.81945
0.24059,0.18987,0.81881
0.24027,0.18986,0.81818
0.23994,0.18984,0.81754
0.23962,0.18982,0.8169
0.2393,0.1898,0.81627
0.23897,0.18979,0.81563
0.23865,0.18977,0.815
0.23833,0.18975,0.81437
0.238,0.18974,0.81373
0.23768,0.18972,0.8131
0.23736,0.1897,0.81247
0.23704,0.18969,0.81184
0.23672,0.18967,0.8112
0.2364,0.18965,0.81057
0.23608,0.18964,0.80994
0.23576,0.18962,0.80931
0.23544,0.1896,0.80868
0.23512,0.18958,0.80806
0.2348,0.18957,0.80743
0.23448,0.18955,0.8068
0.23416,0.18953,0.80617
0.23384,0.18952,0.80554
0.23352,0.1895,0.80492
0.23321,0.18948,0.80429
0.23289,0.18947,0.80367
0.23257,0.18945,0.80304
0.23226,0.18943,0.80242
0.23194,0.18942,0.80179
0.23163,0.1894,0.80117
0.23131,0.18938,0.80055
0.23099,0.18937,0.79993
0.23068,0.18935,0.7993
0.23037,0.18933,0.79868
0.23005,0.18932,0.79806
0.22974,0.1893,0.79744
0.22942,0.18928,0.79682
0.22911,0.18927,0.7962
0.2288,0.18925,0.79558
0.22849,0.18924,0.79497
0.22817,0.18922,0.79435
0.22786,0.1892,0.79373
0.22755,0.18919,0.79311
0.22724,0.18917,0.7925
0.22693,0.18915,0.79188
0.22662,0.18914,0.79127
0.22631,0.18912,0.79065
0.226,0.1891,0.79004
0.22569,0.18909,0.78943
0.22538,0.18907,0.78881
0.22507,0.18905,0.7882
0.22476,0.18904,0.78759
0.22446,0.18902,0.78698
0.22415,0.189,0.78636
0.22384,0.18899,0.78575
0.22353,0.18897,0.78514
0.22323,0.18896,0.78453
0.22292,0.18894,0.78393
0.22262,0.18892,0.78332
0.22231,0.18891,0.78271
0.22201,0.18889,0.7821
0.2217,0.18887,0.78149
0.2214,0.18886,0.78089
0.22109,0.18884,0.78028
0.22079,0.18883,0.77968
0.22048,0.18881,0.77907
0.22018,0.18879,0.77847
0.21988,0.18878,0.77786
0.21958,0.18876,0.77726
0.21927,0.18874,0.77666
0.21897,0.18873,0.77605
0.21867,0.18871,0.77545
0.21837,0.1887,0.77485
0.21807,0.18868,0.77425
0.21777,0.18866,0.77365
0.21747,0.18865,0.77305
0.21717,0.18863,0.77245
0.21687,0.18861,0.77185
0.21657,0.1886,0.77125
0.21627,0.18858,0.77066
0.21597,0.18857,0.77006
0.21568,0.18855,0.76946
0.21538,0.18853,0.76887
0.21508,0.18852,0.76827
0.21478,0.1885,0.76767
0.21449,0.18848,0.76708
0.21419,0.18847,0.76649
0.2139,0.18845,0.76589
0.2136,0.18844,0.7653
0.2133,0.18842,0.76471
0.21301,0.1884,0.76411
0.21272,0.18839,0.76352
0.21242,0.18837,0.76293
0.21213,0.18836,0.76234
0.21183,0.18834,0.76175
0.21154,0.18832,0.76116
0.21125,0.18831,0.76057
0.21096,0.18829,0.75998
0.21066,0.18828,0.7594
0.21037,0.18826,0.75881
0.21008,0.18824,0.75822
0.20979,0.18823,0.75763
0.2095,0.18821,0.75705
0.20921,0.18819,0.75646
0.20892,0.18818,0.75588
0.20863,0.18816,0.75529
0.20834,0.18815,0.75471
0.20805,0.18813,0.75413
0.20776,0.18811,0.75354
0.20748,0.1881,0.75296
0.20719,0.18808,0.75238
0.2069,0.18807,0.7518
0.20661,0.18805,0.75122
0.20633,0.18803,0.75064
0.20604,0.18802,0.75006
0.20575,0.188,0.74948
0.20547,0.18799,0.7489
0.20518,0.18797,0.74832
0.2049,0.18795,0.74775
0.20461,0.18794,0.74717
0.20433,0.18792,0.74659
0.20405,0.18791,0.74602
0.20376,0.18789,0.74544
0.20348,0.18787,0.74487
0.2032,0.18786,0.74429
0.20291,0.18784,0.74372
0.20263,0.18783,0.74314
0.20235,0.18781,0.74257
0.20207,0.18779,0.742
0.20179,0.18778,0.74143
0.20151,0.18776,0.74086
0.20123,0.18774,0.74028
0.20095,0.18773,0.73971
0.20067,0.18771,0.73914
0.20039,0.1877,0.73858
0.20011,0.18768,0.73801
0.19983,0.18766,0.73744
0.19955,0.18765,0.73687
0.19928,0.18763,0.7363
0.199,0.18762,0.73574
0.19872,0.1876,0.73517
0.19844,0.18758,0.73461
0.19817,0.18757,0.73404
0.19789,0.18755,0.73348
0.19762,0.18754,0.73291
0.19734,0.18752,0.73235
0.19707,0.1875,0.73179
0.19679,0.18749,0.73122
0.19652,0.18747,0.73066
0.19624,0.18746,0.7301
0.19597,0.18744,0.72954
0.1957,0.18742,0.72898
0.19543,0.18741,0.72842
0.19515,0.18739,0.72786
0.19488,0.18737,0.7273
0.19461,0.18736,0.72674
0.19434,0.18734,0.72619
0.19407,0.18733,0.72563
0.1938,0.18731,0.72507
0.19353,0.18729,0.72452
0.19326,0.18728,0.72396
0.19299,0.18726,0.72341
0.19272,0.18725,0.72285
0.19245,0.18723,0.7223
0.19218,0.18721,0.72175
0.19191,0.1872,0.72119
0.19165,0.18718,0.72064
0.19138,0.18716,0.72009
0.19111,0.18715,0.71954
0.19085,0.18713,0.71899
0.19058,0.18712,0.71844
0.19032,0.1871,0.71789
0.19005,0.18708,0.71734
0.18979,0.18707,0.71679
0.18952,0.18705,0.71624
0.18926,0.18703,0.71569
0.18899,0.18702,0.71515
0.18873,0.187,0.7146
0.18847,0.18698,0.71405
0.1882,0.18697,0.71351
0.18794,0.18695,0.71296
0.18768,0.18694,0.71242
0.18742,0.18692,0.71188
0.18716,0.1869,0.71133
0.1869,0.18689,0.71079
0.18663,0.18687,0.71025
0.18637,0.18685,0.70971
0.18611,0.18684,0.70917
0.18586,0.18682,0.70862
0.1856,0.1868,0.70808
0.18534,0.18679,0.70755
0.18508,0.18677,0.70701
0.18482,0.18676,0.70647
0.18456,0.18674,0.70593
0.18431,0.18672,0.70539
0.18405,0.18671,0.70486
0.18379,0.18669,0.70432
0.18354,0.18667,0.70378
0.18328,0.18666,0.70325
0.18303,0.18664,0.70272
0.18277,0.18662,0.70218
0.18252,0.18661,0.70165
0.18226,0.18659,0.70111
0.18201,0.18657,0.70058
0.18175,0.18656,0.70005
0.1815,0.18654,0.69952
0.18125,0.18652,0.69899
0.181,0.18651,0.69846
0.18074,0.18649,0.69793
0.18049,0.18648,0.6974
0.18024,0.18646,0.69687
0.17999,0.18644,0.69634
0.17974,0.18643,0.69582
0.17949,0.18641,0.69529
0.17924,0.18639,0.69476
0.17899,0.18638,0.69424
0.17874,0.18636,0.69371
0.17849,0.18634,0.69319
0.17824,0.18633,0.69266
0.17799,0.18631,0.69214
0.17775,0.18629,0.69162
0.1775,0.18628,0.6911
0.17725,0.18626,0.69057
0.177,0.18624,0.69005
0.17676,0.18623,0.68953
0.17651,0.18621,0.68901
0.17626,0.18619,0.68849
0.17602,0.18618,0.68797
0.17577,0.18616,0.68746
0.17553,0.18614,0.68694
0.17528,0.18613,0.68642
0.17504,0.18611,0.6859
0.1748,0.18609,0.68539
0.17455,0.18608,0.68487
0.17431,0.18606,0.68436
0.17407,0.18604,0.68384
0.17383,0.18603,0.68333
0.17358,0.18601,0.68282
0.17334,0.18599,0.68231
0.1731,0.18598,0.68179
0.17286,0.18596,0.68128
0.17262,0.18594,0.68077
0.17238,0.18593,0.68026
0.17214,0.18591,0.67975
0.1719,0.18589,0.67924
0.17166,0.18588,0.67873
0.17142,0.18586,0.67823
0.17118,0.18584,0.67772
0.17094,0.18583,0.67721
0.17071,0.18581,0.67671
0.17047,0.18579,0.6762
0.17023,0.18578,0.6757
0.16999,0.18576,0.67519
0.16976,0.18574,0.67469
0.16952,0.18573,0.67418
0.16929,0.18571,0.67368
0.16905,0.18569,0.67318
0.16881,0.18568,0.67268
0.16858,0.18566,0.67218
0.16834,0.18564,0.67168
0.16811,0.18563,0.67118
0.16788,0.18561,0.67068
0.16764,0.18559,0.67018
0.16741,0.18558,0.66968
0.16718,0.18556,0.66918
0.16694,0.18554,0.66869
0.16671,0.18553,0.66819
0.16648,0.18551,0.6677
0.16625,0.18549,0.6672
0.16602,0.18548,0.66671
0.16579,0.18546,0.66621
0.16556,0.18544,0.66572
0.16533,0.18543,0.66523
0.1651,0.18541,0.66474
0.16487,0.18539,0.66425
0.16464,0.18538,0.66375
0.16441,0.18536,0.66326
0.16418,0.18534,0.66278
0.16395,0.18533,0.66229
0.16372,0.18531,0.6618
0.1635,0.18529,0.66131
0.16327,0.18528,0.66082
0.16304,0.18526,0.66034
0.16281,0.18524,0.65985
0.16259,0.18523,0.65937
0.16236,0.18521,0.65888
0.16214,0.18519,0.6584
0.16191,0.18518,0.65791
0.16169,0.18516,0.65743
0.16146,0.18515,0.65695
0.16124,0.18513,0.65647
0.16101,0.18511,0.65599
0.16079,0.1851,0.65551
0.16056,0.18508,0.65503
0.16034,0.18506,0.65455
0.16012,0.18505,0.65407
0.1599,0.18503,0.65359
0.15967,0.18501,0.65312
0.15945,0.185,0.65264
0.15923,0.18498,0.65216
0.15901,0.18496,0.65169
0.15879,0.18495,0.65121
0.15857,0.18493,0.65074
0.15835,0.18491,0.65027
0.15813,0.1849,0.64979
0.15791,0.18488,0.64932
0.15769,0.18486,0.64885
0.15747,0.18485,0.64838
0.15725,0.18483,0.64791
0.15703,0.18481,0.64744
0.15681,0.1848,0.64697
0.1566,0.18478,0.6465
0.15638,0.18476,0.64603
0.15616,0.18475,0.64557
0.15594,0.18473,0.6451
0.15573,0.18471,0.64463
0.15551,0.1847,0.64417
0.1553,0.18468,0.6437
0.15508,0.18467,0.64324
0.15486,0.18465,0.64278
0.15465,0.18463,0.64231
0.15443,0.18462,0.64185
0.15422,0.1846,0.64139
0.15401,0.18458,0.64093
0.15379,0.18457,0.64047
0.15358,0.18455,0.64001
0.15337,0.18453,0.63955
0.15315,0.18452,0.63909
0.15294,0.1845,0.63864
0.15273,0.18448,0.63818
0.15252,0.18447,0.63772
0.1523,0.18445,0.63727
0.15209,0.18444,0.63681
0.15188,0.18442,0.63636
0.15167,0.1844,0.6359
0.15146,0.18439,0.63545
0.15125,0.18437,0.635
0.15104,0.18435,0.63455
0.15083,0.18434,0.6341
0.15062,0.18432,0.63365
0.15041,0.1843,0.6332
0.1502,0.18429,0.63275
0.14999,0.18427,0.6323
0.14979,0.18426,0.63185
0.14958,0.18424,0.6314
0.14937,0.18422,0.63096
0.14916,0.18421,0.63051
0.14896,0.18419,0.63007
0.14875,0.18417,0.62962
0.14854,0.18416,0.62918
0.14834,0.18414,0.62873
0.14813,0.18413,0.62829
0.14793,0.18411,0.62785
0.14772,0.18409,0.62741
0.14752,0.18408,0.62697
0.14731,0.18406,0.62653
0.14711,0.18404,0.62609
0.1469,0.18403,0.62565
0.1467,0.18401,0.62521
0.1465,0.184,0.62478
0.14629,0.18398,0.62434
0.14609,0.18396,0.6239
0.14589,0.18395,0.62347
0.14569,0.18393,0.62303
0.14548,0.18392,0.6226
0.14528,0.1839,0.62217
0.14508,0.18388,0.62173
0.14488,0.18387,0.6213
0.14468,0.18385,0.62087
0.14448,0.18384,0.62044
0.14428,0.18382,0.62001
0.14408,0.1838,0.61958
0.14388,0.18379,0.61915
0.14368,0.18377,0.61873
0.14348,0.18376,0.6183
0.14328,0.18374,0.61787
0.14308,0.18372,0.61745
0.14288,0.18371,0.61702
0.14269,0.18369,0.6166
0.14249,0.18368,0.61617
0.14229,0.18366,0.61575
0.14209,0.18364,0.61533
0.1419,0.18363,0.61491
0.1417,0.18361,0.61449
0.1415,0.1836,0.61406
0.14131,0.18358,0.61365
0.14111,0.18357,0.61323
0.14092,0.18355,0.61281
0.14072,0.18353,0.61239
